" """"",Channel A Last (mV),Channel A Ave. (mV),Channel A Min. (mV),Channel A Max. (mV)
00:10:27,70.567,70.567,70.567,70.567
00:10:28,63.922,63.922,63.922,63.922
00:10:29,55.783,55.783,55.783,55.783
00:10:30,49.517,49.517,49.517,49.517
00:10:31,65.872,65.872,65.872,65.872
00:10:32,50.405,50.405,50.405,50.405
00:10:33,35.512,35.512,35.512,35.512
00:10:34,50.783,50.783,50.783,50.783
00:10:35,60.521,60.521,60.521,60.521
00:10:36,42.893,42.893,42.893,42.893
00:10:37,63.006,63.006,63.006,63.006
00:10:38,49.717,49.717,49.717,49.717
00:10:39,55.939,55.939,55.939,55.939
00:10:40,48.67,48.67,48.67,48.67
00:10:41,41.922,41.922,41.922,41.922
00:10:42,66.966,66.966,66.966,66.966
00:10:43,0.0,0.0,0.0,0.0
00:10:44,54.014,54.014,54.014,54.014
00:10:45,51.231,51.231,51.231,51.231
00:10:46,70.505,70.505,70.505,70.505
00:10:47,52.085,52.085,52.085,52.085
00:10:48,78.127,78.127,78.127,78.127
00:10:49,42.915,42.915,42.915,42.915
00:10:50,68.936,68.936,68.936,68.936
00:10:51,40.324,40.324,40.324,40.324
00:10:52,56.82,56.82,56.82,56.82
00:10:53,56.252,56.252,56.252,56.252
00:10:54,72.625,72.625,72.625,72.625
00:10:55,49.021,49.021,49.021,49.021
00:10:56,73.087,73.087,73.087,73.087
00:10:57,42.615,42.615,42.615,42.615
00:10:58,48.283,48.283,48.283,48.283
00:10:59,47.317,47.317,47.317,47.317
00:11:00,62.808,62.808,62.808,62.808
00:11:01,52.925,52.925,52.925,52.925
00:11:02,35.512,35.512,35.512,35.512
00:11:03,44.689,44.689,44.689,44.689
00:11:04,43.546,43.546,43.546,43.546
00:11:05,49.544,49.544,49.544,49.544
00:11:06,48.365,48.365,48.365,48.365
00:11:07,-78.127,-78.127,-78.127,-78.127
00:11:08,54.979,54.979,54.979,54.979
00:11:09,61.477,61.477,61.477,61.477
00:11:10,34.3,34.3,34.3,34.3
00:11:11,70.687,70.687,70.687,70.687
00:11:12,0.0,0.0,0.0,0.0
00:11:13,52.085,52.085,52.085,52.085
00:11:14,47.885,47.885,47.885,47.885
00:11:15,78.127,78.127,78.127,78.127
00:11:16,52.957,52.957,52.957,52.957
00:11:17,-39.064,-39.064,-39.064,-39.064
00:11:18,40.969,40.969,40.969,40.969
00:11:19,60.486,60.486,60.486,60.486
00:11:20,40.924,40.924,40.924,40.924
00:11:21,56.82,56.82,56.82,56.82
00:11:22,0.0,0.0,0.0,0.0
00:11:23,62.883,62.883,62.883,62.883
00:11:24,57.965,57.965,57.965,57.965
00:11:25,72.547,72.547,72.547,72.547
00:11:26,63.922,63.922,63.922,63.922
00:11:27,53.5,53.5,53.5,53.5
00:11:28,51.0,51.0,51.0,51.0
00:11:29,46.576,46.576,46.576,46.576
00:11:30,31.739,31.739,31.739,31.739
00:11:31,32.553,32.553,32.553,32.553
00:11:32,43.31,43.31,43.31,43.31
00:11:33,48.83,48.83,48.83,48.83
00:11:34,57.093,57.093,57.093,57.093
00:11:35,41.505,41.505,41.505,41.505
00:11:36,71.617,71.617,71.617,71.617
00:11:37,34.3,34.3,34.3,34.3
00:11:38,50.405,50.405,50.405,50.405
00:11:39,35.343,35.343,35.343,35.343
00:11:40,74.576,74.576,74.576,74.576
00:11:41,0.0,0.0,0.0,0.0
00:11:42,50.497,50.497,50.497,50.497
00:11:43,39.064,39.064,39.064,39.064
00:11:44,76.267,76.267,76.267,76.267
00:11:45,60.371,60.371,60.371,60.371
00:11:46,0.0,0.0,0.0,0.0
00:11:47,48.591,48.591,48.591,48.591
00:11:48,42.844,42.844,42.844,42.844
00:11:49,52.085,52.085,52.085,52.085
00:11:50,31.961,31.961,31.961,31.961
00:11:51,36.893,36.893,36.893,36.893
00:11:52,57.51,57.51,57.51,57.51
00:11:53,66.108,66.108,66.108,66.108
00:11:54,29.298,29.298,29.298,29.298
00:11:55,52.085,52.085,52.085,52.085
00:11:56,57.746,57.746,57.746,57.746
00:11:57,43.404,43.404,43.404,43.404
00:11:58,48.078,48.078,48.078,48.078
00:11:59,63.479,63.479,63.479,63.479
00:12:00,39.064,39.064,39.064,39.064
00:12:01,56.214,56.214,56.214,56.214
00:12:02,60.486,60.486,60.486,60.486
00:12:03,59.526,59.526,59.526,59.526
00:12:04,39.064,39.064,39.064,39.064
00:12:05,78.127,78.127,78.127,78.127
00:12:06,47.639,47.639,47.639,47.639
00:12:07,59.226,59.226,59.226,59.226
00:12:08,57.665,57.665,57.665,57.665
00:12:09,67.474,67.474,67.474,67.474
00:12:10,-39.064,-39.064,-39.064,-39.064
00:12:11,59.072,59.072,59.072,59.072
00:12:12,41.584,41.584,41.584,41.584
00:12:13,59.526,59.526,59.526,59.526
00:12:14,56.82,56.82,56.82,56.82
00:12:15,39.064,39.064,39.064,39.064
00:12:16,33.638,33.638,33.638,33.638
00:12:17,55.591,55.591,55.591,55.591
00:12:18,70.803,70.803,70.803,70.803
00:12:19,39.064,39.064,39.064,39.064
00:12:20,61.992,61.992,61.992,61.992
00:12:21,57.51,57.51,57.51,57.51
00:12:22,39.064,39.064,39.064,39.064
00:12:23,41.505,41.505,41.505,41.505
00:12:24,39.064,39.064,39.064,39.064
00:12:25,50.497,50.497,50.497,50.497
00:12:26,41.584,41.584,41.584,41.584
00:12:27,53.945,53.945,53.945,53.945
00:12:28,74.576,74.576,74.576,74.576
00:12:29,78.127,78.127,78.127,78.127
00:12:30,64.789,64.789,64.789,64.789
00:12:31,46.624,46.624,46.624,46.624
00:12:32,53.945,53.945,53.945,53.945
00:12:33,31.961,31.961,31.961,31.961
00:12:34,78.127,78.127,78.127,78.127
00:12:35,39.064,39.064,39.064,39.064
00:12:36,59.226,59.226,59.226,59.226
00:12:37,24.182,24.182,24.182,24.182
00:12:38,46.166,46.166,46.166,46.166
00:12:39,-39.064,-39.064,-39.064,-39.064
00:12:40,67.276,67.276,67.276,67.276
00:12:41,45.073,45.073,45.073,45.073
00:12:42,46.388,46.388,46.388,46.388
00:12:43,26.042,26.042,26.042,26.042
00:12:44,60.294,60.294,60.294,60.294
00:12:45,51.0,51.0,51.0,51.0
00:12:46,63.103,63.103,63.103,63.103
00:12:47,36.622,36.622,36.622,36.622
00:12:48,58.596,58.596,58.596,58.596
00:12:49,57.166,57.166,57.166,57.166
00:12:50,59.226,59.226,59.226,59.226
00:12:51,37.204,37.204,37.204,37.204
00:12:52,39.064,39.064,39.064,39.064
00:12:53,39.064,39.064,39.064,39.064
00:12:54,60.939,60.939,60.939,60.939
00:12:55,63.103,63.103,63.103,63.103
00:12:56,61.037,61.037,61.037,61.037
00:12:57,45.574,45.574,45.574,45.574
00:12:58,55.002,55.002,55.002,55.002
00:12:59,59.681,59.681,59.681,59.681
00:13:00,58.596,58.596,58.596,58.596
00:13:01,68.361,68.361,68.361,68.361
00:13:02,19.532,19.532,19.532,19.532
00:13:03,68.6,68.6,68.6,68.6
00:13:04,35.283,35.283,35.283,35.283
00:13:05,55.805,55.805,55.805,55.805
00:13:06,49.717,49.717,49.717,49.717
00:13:07,39.064,39.064,39.064,39.064
00:13:08,45.733,45.733,45.733,45.733
00:13:09,45.364,45.364,45.364,45.364
00:13:10,33.483,33.483,33.483,33.483
00:13:11,71.025,71.025,71.025,71.025
00:13:12,117.191,117.191,117.191,117.191
00:13:13,61.851,61.851,61.851,61.851
00:13:14,37.561,37.561,37.561,37.561
00:13:15,58.596,58.596,58.596,58.596
00:13:16,52.085,52.085,52.085,52.085
00:13:17,47.658,47.658,47.658,47.658
00:13:18,28.213,28.213,28.213,28.213
00:13:19,55.591,55.591,55.591,55.591
00:13:20,58.596,58.596,58.596,58.596
00:13:21,26.042,26.042,26.042,26.042
00:13:22,53.127,53.127,53.127,53.127
00:13:23,55.34,55.34,55.34,55.34
00:13:24,48.078,48.078,48.078,48.078
00:13:25,51.271,51.271,51.271,51.271
00:13:26,65.106,65.106,65.106,65.106
00:13:27,51.45,51.45,51.45,51.45
00:13:28,50.405,50.405,50.405,50.405
00:13:29,33.483,33.483,33.483,33.483
00:13:30,74.576,74.576,74.576,74.576
00:13:31,0.0,0.0,0.0,0.0
00:13:32,45.733,45.733,45.733,45.733
00:13:33,44.104,44.104,44.104,44.104
00:13:34,46.504,46.504,46.504,46.504
00:13:35,42.615,42.615,42.615,42.615
00:13:36,39.064,39.064,39.064,39.064
00:13:37,39.064,39.064,39.064,39.064
00:13:38,54.088,54.088,54.088,54.088
00:13:39,56.154,56.154,56.154,56.154
00:13:40,45.574,45.574,45.574,45.574
00:13:41,51.408,51.408,51.408,51.408
00:13:42,45.574,45.574,45.574,45.574
00:13:43,52.586,52.586,52.586,52.586
00:13:44,41.505,41.505,41.505,41.505
00:13:45,45.574,45.574,45.574,45.574
00:13:46,49.377,49.377,49.377,49.377
00:13:47,45.574,45.574,45.574,45.574
00:13:48,67.61,67.61,67.61,67.61
00:13:49,31.739,31.739,31.739,31.739
00:13:50,71.617,71.617,71.617,71.617
00:13:51,49.533,49.533,49.533,49.533
00:13:52,57.965,57.965,57.965,57.965
00:13:53,50.225,50.225,50.225,50.225
00:13:54,42.615,42.615,42.615,42.615
00:13:55,117.191,117.191,117.191,117.191
00:13:56,54.308,54.308,54.308,54.308
00:13:57,52.925,52.925,52.925,52.925
00:13:58,70.687,70.687,70.687,70.687
00:13:59,49.717,49.717,49.717,49.717
00:14:00,117.191,117.191,117.191,117.191
00:14:01,43.404,43.404,43.404,43.404
00:14:02,51.083,51.083,51.083,51.083
00:14:03,58.596,58.596,58.596,58.596
00:14:04,65.106,65.106,65.106,65.106
00:14:05,47.97,47.97,47.97,47.97
00:14:06,57.51,57.51,57.51,57.51
00:14:07,63.103,63.103,63.103,63.103
00:14:08,61.037,61.037,61.037,61.037
00:14:09,45.574,45.574,45.574,45.574
00:14:10,51.802,51.802,51.802,51.802
00:14:11,62.936,62.936,62.936,62.936
00:14:12,64.605,64.605,64.605,64.605
00:14:13,73.244,73.244,73.244,73.244
00:14:14,26.042,26.042,26.042,26.042
00:14:15,55.261,55.261,55.261,55.261
00:14:16,50.405,50.405,50.405,50.405
00:14:17,79.988,79.988,79.988,79.988
00:14:18,60.371,60.371,60.371,60.371
00:14:19,78.127,78.127,78.127,78.127
00:14:20,46.686,46.686,46.686,46.686
00:14:21,51.665,51.665,51.665,51.665
00:14:22,53.945,53.945,53.945,53.945
00:14:23,63.922,63.922,63.922,63.922
00:14:24,78.127,78.127,78.127,78.127
00:14:25,46.659,46.659,46.659,46.659
00:14:26,37.561,37.561,37.561,37.561
00:14:27,41.505,41.505,41.505,41.505
00:14:28,65.106,65.106,65.106,65.106
00:14:29,51.252,51.252,51.252,51.252
00:14:30,55.34,55.34,55.34,55.34
00:14:31,46.576,46.576,46.576,46.576
00:14:32,51.271,51.271,51.271,51.271
00:14:33,67.474,67.474,67.474,67.474
00:14:34,31.404,31.404,31.404,31.404
00:14:35,58.119,58.119,58.119,58.119
00:14:36,45.364,45.364,45.364,45.364
00:14:37,42.489,42.489,42.489,42.489
00:14:38,60.913,60.913,60.913,60.913
00:14:39,32.978,32.978,32.978,32.978
00:14:40,47.171,47.171,47.171,47.171
00:14:41,42.018,42.018,42.018,42.018
00:14:42,55.381,55.381,55.381,55.381
00:14:43,28.046,28.046,28.046,28.046
00:14:44,47.897,47.897,47.897,47.897
00:14:45,48.154,48.154,48.154,48.154
00:14:46,42.018,42.018,42.018,42.018
00:14:47,63.293,63.293,63.293,63.293
00:14:48,24.039,24.039,24.039,24.039
00:14:49,52.376,52.376,52.376,52.376
00:14:50,49.462,49.462,49.462,49.462
00:14:51,66.29,66.29,66.29,66.29
00:14:52,39.726,39.726,39.726,39.726
00:14:53,57.568,57.568,57.568,57.568
00:14:54,52.376,52.376,52.376,52.376
00:14:55,52.834,52.834,52.834,52.834
00:14:56,45.772,45.772,45.772,45.772
00:14:57,42.374,42.374,42.374,42.374
00:14:58,8.224,8.224,8.224,8.224
00:14:59,48.011,48.011,48.011,48.011
00:15:00,58.455,58.455,58.455,58.455
00:15:01,52.085,52.085,52.085,52.085
00:15:02,55.616,55.616,55.616,55.616
00:15:03,64.34,64.34,64.34,64.34
00:15:04,46.189,46.189,46.189,46.189
00:15:05,48.583,48.583,48.583,48.583
00:15:06,61.315,61.315,61.315,61.315
00:15:07,28.046,28.046,28.046,28.046
00:15:08,62.816,62.816,62.816,62.816
00:15:09,43.24,43.24,43.24,43.24
00:15:10,63.027,63.027,63.027,63.027
00:15:11,37.58,37.58,37.58,37.58
00:15:12,68.111,68.111,68.111,68.111
00:15:13,34.044,34.044,34.044,34.044
00:15:14,57.331,57.331,57.331,57.331
00:15:15,28.41,28.41,28.41,28.41
00:15:16,84.748,84.748,84.748,84.748
00:15:17,16.448,16.448,16.448,16.448
00:15:18,48.011,48.011,48.011,48.011
00:15:19,43.841,43.841,43.841,43.841
00:15:20,42.615,42.615,42.615,42.615
00:15:21,39.726,39.726,39.726,39.726
00:15:22,32.896,32.896,32.896,32.896
00:15:23,48.884,48.884,48.884,48.884
00:15:24,40.469,40.469,40.469,40.469
00:15:25,41.037,41.037,41.037,41.037
00:15:26,34.429,34.429,34.429,34.429
00:15:27,32.896,32.896,32.896,32.896
00:15:28,38.327,38.327,38.327,38.327
00:15:29,55.149,55.149,55.149,55.149
00:15:30,31.647,31.647,31.647,31.647
00:15:31,64.105,64.105,64.105,64.105
00:15:32,43.971,43.971,43.971,43.971
00:15:33,56.016,56.016,56.016,56.016
00:15:34,28.887,28.887,28.887,28.887
00:15:35,57.359,57.359,57.359,57.359
00:15:36,56.091,56.091,56.091,56.091
00:15:37,48.884,48.884,48.884,48.884
00:15:38,33.724,33.724,33.724,33.724
00:15:39,56.82,56.82,56.82,56.82
00:15:40,50.319,50.319,50.319,50.319
00:15:41,32.896,32.896,32.896,32.896
00:15:42,45.392,45.392,45.392,45.392
00:15:43,31.476,31.476,31.476,31.476
00:15:44,41.037,41.037,41.037,41.037
00:15:45,23.835,23.835,23.835,23.835
00:15:46,50.658,50.658,50.658,50.658
00:15:47,32.298,32.298,32.298,32.298
00:15:48,49.462,49.462,49.462,49.462
00:15:49,50.507,50.507,50.507,50.507
00:15:50,66.21,66.21,66.21,66.21
00:15:51,41.616,41.616,41.616,41.616
00:15:52,50.119,50.119,50.119,50.119
00:15:53,38.079,38.079,38.079,38.079
00:15:54,53.404,53.404,53.404,53.404
00:15:55,12.02,12.02,12.02,12.02
00:15:56,46.327,46.327,46.327,46.327
00:15:57,44.223,44.223,44.223,44.223
00:15:58,39.392,39.392,39.392,39.392
00:15:59,49.448,49.448,49.448,49.448
00:16:00,32.052,32.052,32.052,32.052
00:16:01,53.249,53.249,53.249,53.249
00:16:02,37.096,37.096,37.096,37.096
00:16:03,56.82,56.82,56.82,56.82
00:16:04,39.726,39.726,39.726,39.726
00:16:05,32.896,32.896,32.896,32.896
00:16:06,52.376,52.376,52.376,52.376
00:16:07,58.455,58.455,58.455,58.455
00:16:08,44.193,44.193,44.193,44.193
00:16:09,50.319,50.319,50.319,50.319
00:16:10,74.015,74.015,74.015,74.015
00:16:11,57.613,57.613,57.613,57.613
00:16:12,43.841,43.841,43.841,43.841
00:16:13,34.396,34.396,34.396,34.396
00:16:14,44.42,44.42,44.42,44.42
00:16:15,43.438,43.438,43.438,43.438
00:16:16,45.663,45.663,45.663,45.663
00:16:17,47.699,47.699,47.699,47.699
00:16:18,28.275,28.275,28.275,28.275
00:16:19,38.463,38.463,38.463,38.463
00:16:20,38.89,38.89,38.89,38.89
00:16:21,43.076,43.076,43.076,43.076
00:16:22,36.639,36.639,36.639,36.639
00:16:23,40.18,40.18,40.18,40.18
00:16:24,55.29,55.29,55.29,55.29
00:16:25,55.642,55.642,55.642,55.642
00:16:26,53.979,53.979,53.979,53.979
00:16:27,33.751,33.751,33.751,33.751
00:16:28,47.796,47.796,47.796,47.796
00:16:29,48.613,48.613,48.613,48.613
00:16:30,54.88,54.88,54.88,54.88
00:16:31,43.562,43.562,43.562,43.562
00:16:32,43.751,43.751,43.751,43.751
00:16:33,34.928,34.928,34.928,34.928
00:16:34,45.14,45.14,45.14,45.14
00:16:35,40.398,40.398,40.398,40.398
00:16:36,53.032,53.032,53.032,53.032
00:16:37,35.001,35.001,35.001,35.001
00:16:38,53.31,53.31,53.31,53.31
00:16:39,37.501,37.501,37.501,37.501
00:16:40,43.92,43.92,43.92,43.92
00:16:41,40.95,40.95,40.95,40.95
00:16:42,32.739,32.739,32.739,32.739
00:16:43,43.271,43.271,43.271,43.271
00:16:44,40.973,40.973,40.973,40.973
00:16:45,42.231,42.231,42.231,42.231
00:16:46,36.639,36.639,36.639,36.639
00:16:47,35.715,35.715,35.715,35.715
00:16:48,28.847,28.847,28.847,28.847
00:16:49,41.16,41.16,41.16,41.16
00:16:50,36.933,36.933,36.933,36.933
00:16:51,45.001,45.001,45.001,45.001
00:16:52,42.281,42.281,42.281,42.281
00:16:53,34.723,34.723,34.723,34.723
00:16:54,40.398,40.398,40.398,40.398
00:16:55,53.032,53.032,53.032,53.032
00:16:56,32.501,32.501,32.501,32.501
00:16:57,55.149,55.149,55.149,55.149
00:16:58,45.14,45.14,45.14,45.14
00:16:59,55.642,55.642,55.642,55.642
00:17:00,34.092,34.092,34.092,34.092
00:17:01,52.502,52.502,52.502,52.502
00:17:02,34.928,34.928,34.928,34.928
00:17:03,43.057,43.057,43.057,43.057
00:17:04,39.697,39.697,39.697,39.697
00:17:05,40.95,40.95,40.95,40.95
00:17:06,55.061,55.061,55.061,55.061
00:17:07,50.482,50.482,50.482,50.482
00:17:08,47.224,47.224,47.224,47.224
00:17:09,50.677,50.677,50.677,50.677
00:17:10,44.182,44.182,44.182,44.182
00:17:11,58.037,58.037,58.037,58.037
00:17:12,52.886,52.886,52.886,52.886
00:17:13,58.691,58.691,58.691,58.691
00:17:14,61.555,61.555,61.555,61.555
00:17:15,45.001,45.001,45.001,45.001
00:17:16,53.31,53.31,53.31,53.31
00:17:17,79.864,79.864,79.864,79.864
00:17:18,57.166,57.166,57.166,57.166
00:17:19,46.403,46.403,46.403,46.403
00:17:20,62.502,62.502,62.502,62.502
00:17:21,58.825,58.825,58.825,58.825
00:17:22,63.777,63.777,63.777,63.777
00:17:23,44.209,44.209,44.209,44.209
00:17:24,58.714,58.714,58.714,58.714
00:17:25,33.751,33.751,33.751,33.751
00:17:26,53.31,53.31,53.31,53.31
00:17:27,45.14,45.14,45.14,45.14
00:17:28,44.765,44.765,44.765,44.765
00:17:29,42.027,42.027,42.027,42.027
00:17:30,47.621,47.621,47.621,47.621
00:17:31,31.251,31.251,31.251,31.251
00:17:32,54.168,54.168,54.168,54.168
00:17:33,45.61,45.61,45.61,45.61
00:17:34,53.881,53.881,53.881,53.881
00:17:35,55.061,55.061,55.061,55.061
00:17:36,52.886,52.886,52.886,52.886
00:17:37,51.831,51.831,51.831,51.831
00:17:38,51.138,51.138,51.138,51.138
00:17:39,63.752,63.752,63.752,63.752
00:17:40,55.149,55.149,55.149,55.149
00:17:41,41.668,41.668,41.668,41.668
00:17:42,47.258,47.258,47.258,47.258
00:17:43,54.926,54.926,54.926,54.926
00:17:44,48.751,48.751,48.751,48.751
00:17:45,42.281,42.281,42.281,42.281
00:17:46,34.723,34.723,34.723,34.723
00:17:47,54.88,54.88,54.88,54.88
00:17:48,36.933,36.933,36.933,36.933
00:17:49,52.502,52.502,52.502,52.502
00:17:50,33.089,33.089,33.089,33.089
00:17:51,55.557,55.557,55.557,55.557
00:17:52,53.211,53.211,53.211,53.211
00:17:53,64.585,64.585,64.585,64.585
00:17:54,61.657,61.657,61.657,61.657
00:17:55,50.273,50.273,50.273,50.273
00:17:56,49.182,49.182,49.182,49.182
00:17:57,55.284,55.284,55.284,55.284
00:17:58,49.231,49.231,49.231,49.231
00:17:59,57.49,57.49,57.49,57.49
00:18:00,54.452,54.452,54.452,54.452
00:18:01,60.681,60.681,60.681,60.681
00:18:02,35.769,35.769,35.769,35.769
00:18:03,47.124,47.124,47.124,47.124
00:18:04,58.141,58.141,58.141,58.141
00:18:05,37.365,37.365,37.365,37.365
00:18:06,47.787,47.787,47.787,47.787
00:18:07,48.006,48.006,48.006,48.006
00:18:08,60.766,60.766,60.766,60.766
00:18:09,45.423,45.423,45.423,45.423
00:18:10,71.334,71.334,71.334,71.334
00:18:11,39.443,39.443,39.443,39.443
00:18:12,44.241,44.241,44.241,44.241
00:18:13,45.884,45.884,45.884,45.884
00:18:14,43.606,43.606,43.606,43.606
00:18:15,47.015,47.015,47.015,47.015
00:18:16,61.326,61.326,61.326,61.326
00:18:17,29.967,29.967,29.967,29.967
00:18:18,58.964,58.964,58.964,58.964
00:18:19,30.777,30.777,30.777,30.777
00:18:20,55.311,55.311,55.311,55.311
00:18:21,46.204,46.204,46.204,46.204
00:18:22,57.793,57.793,57.793,57.793
00:18:23,58.964,58.964,58.964,58.964
00:18:24,37.88,37.88,37.88,37.88
00:18:25,38.684,38.684,38.684,38.684
00:18:26,55.536,55.536,55.536,55.536
00:18:27,24.802,24.802,24.802,24.802
00:18:28,56.324,56.324,56.324,56.324
00:18:29,54.349,54.349,54.349,54.349
00:18:30,53.096,53.096,53.096,53.096
00:18:31,54.595,54.595,54.595,54.595
00:18:32,52.085,52.085,52.085,52.085
00:18:33,49.057,49.057,49.057,49.057
00:18:34,59.072,59.072,59.072,59.072
00:18:35,56.13,56.13,56.13,56.13
00:18:36,44.241,44.241,44.241,44.241
00:18:37,59.526,59.526,59.526,59.526
00:18:38,50.874,50.874,50.874,50.874
00:18:39,59.46,59.46,59.46,59.46
00:18:40,52.925,52.925,52.925,52.925
00:18:41,55.652,55.652,55.652,55.652
00:18:42,53.068,53.068,53.068,53.068
00:18:43,56.82,56.82,56.82,56.82
00:18:44,44.249,44.249,44.249,44.249
00:18:45,59.646,59.646,59.646,59.646
00:18:46,40.669,40.669,40.669,40.669
00:18:47,61.912,61.912,61.912,61.912
00:18:48,59.187,59.187,59.187,59.187
00:18:49,60.681,60.681,60.681,60.681
00:18:50,51.771,51.771,51.771,51.771
00:18:51,54.565,54.565,54.565,54.565
00:18:52,47.24,47.24,47.24,47.24
00:18:53,30.572,30.572,30.572,30.572
00:18:54,39.443,39.443,39.443,39.443
00:18:55,62.125,62.125,62.125,62.125
00:18:56,54.565,54.565,54.565,54.565
00:18:57,56.324,56.324,56.324,56.324
00:18:58,50.815,50.815,50.815,50.815
00:18:59,73.576,73.576,73.576,73.576
00:19:00,52.712,52.712,52.712,52.712
00:19:01,53.325,53.325,53.325,53.325
00:19:02,47.24,47.24,47.24,47.24
00:19:03,57.386,57.386,57.386,57.386
00:19:04,47.885,47.885,47.885,47.885
00:19:05,51.371,51.371,51.371,51.371
00:19:06,47.171,47.171,47.171,47.171
00:19:07,63.922,63.922,63.922,63.922
00:19:08,45.632,45.632,45.632,45.632
00:19:09,58.806,58.806,58.806,58.806
00:19:10,39.599,39.599,39.599,39.599
00:19:11,53.068,53.068,53.068,53.068
00:19:12,54.452,54.452,54.452,54.452
00:19:13,55.372,55.372,55.372,55.372
00:19:14,59.302,59.302,59.302,59.302
00:19:15,57.045,57.045,57.045,57.045
00:19:16,52.691,52.691,52.691,52.691
00:19:17,40.762,40.762,40.762,40.762
00:19:18,51.579,51.579,51.579,51.579
00:19:19,52.712,52.712,52.712,52.712
00:19:20,62.006,62.006,62.006,62.006
00:19:21,38.155,38.155,38.155,38.155
00:19:22,67.937,67.937,67.937,67.937
00:19:23,41.719,41.719,41.719,41.719
00:19:24,53.654,53.654,53.654,53.654
00:19:25,48.365,48.365,48.365,48.365
00:19:26,50.874,50.874,50.874,50.874
00:19:27,49.089,49.089,49.089,49.089
00:19:28,68.887,68.887,68.887,68.887
00:19:29,47.09,47.09,47.09,47.09
00:19:30,56.016,56.016,56.016,56.016
00:19:31,37.88,37.88,37.88,37.88
00:19:32,57.386,57.386,57.386,57.386
00:19:33,46.979,46.979,46.979,46.979
00:19:34,53.456,53.456,53.456,53.456
00:19:35,45.632,45.632,45.632,45.632
00:19:36,52.085,52.085,52.085,52.085
00:19:37,43.68,43.68,43.68,43.68
00:19:38,60.515,60.515,60.515,60.515
00:19:39,43.469,43.469,43.469,43.469
00:19:40,50.405,50.405,50.405,50.405
00:19:41,67.809,67.809,67.809,67.809
00:19:42,55.753,55.753,55.753,55.753
00:19:43,41.548,41.548,41.548,41.548
00:19:44,52.868,52.868,52.868,52.868
00:19:45,58.806,58.806,58.806,58.806
00:19:46,41.997,41.997,41.997,41.997
00:19:47,49.884,49.884,49.884,49.884
00:19:48,46.967,46.967,46.967,46.967
00:19:49,61.092,61.092,61.092,61.092
00:19:50,43.684,43.684,43.684,43.684
00:19:51,44.261,44.261,44.261,44.261
00:19:52,46.148,46.148,46.148,46.148
00:19:53,65.361,65.361,65.361,65.361
00:19:54,41.484,41.484,41.484,41.484
00:19:55,57.793,57.793,57.793,57.793
00:19:56,41.579,41.579,41.579,41.579
