type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-05-19T23:52:30.409307480,  27.199181,  85.168106,   9258, 19965,   6,   2,   0, 2024-05-19T23:52:30.291217804, 2024-05-19T23:52:30.409307480, 0.118090,  27.172582,  27.199181,  85.168106,  85.188843  
 1, 2024-05-19T23:52:30.009487867,  26.451958,  86.446003,   3870, 3558,   6,   1,   0, 2024-05-19T23:52:30.009487867, 2024-05-19T23:52:30.009487867, 0.000000,  26.451958,  26.451958,  86.446003,  86.446003  
 0, 2024-05-19T23:52:32.805325031,  27.117844,  84.963080, -11295,    0,   8,   0,   1, 2024-05-19T23:52:32.805325031, 2024-05-19T23:52:32.805325031, 0.000000,  27.117844,  27.117844,  84.963080,  84.963080  
 1, 2024-05-19T23:52:32.701873541,  27.168348,  85.212796,   5113, 19586,   5,   1,   0, 2024-05-19T23:52:32.701873541, 2024-05-19T23:52:32.701873541, 0.000000,  27.168348,  27.168348,  85.212796,  85.212796  
 1, 2024-05-19T23:52:32.360287428,  26.518588,  87.979968,   2803, 14135,   5,   1,   0, 2024-05-19T23:52:32.360287428, 2024-05-19T23:52:32.360287428, 0.000000,  26.518588,  26.518588,  87.979968,  87.979968  
 1, 2024-05-19T23:52:34.989803314,  26.423240,  86.504455,   3698, 12900,   6,   1,   0, 2024-05-19T23:52:34.989803314, 2024-05-19T23:52:34.989803314, 0.000000,  26.423240,  26.423240,  86.504455,  86.504455  
 0, 2024-05-19T23:52:35.677080154,  26.553728,  88.082970, -12443,    0,   7,   1,   1, 2024-05-19T23:52:35.677080154, 2024-05-19T23:52:35.745049953, 0.067970,  26.553728,  26.587870,  88.082970,  88.110004  
 1, 2024-05-19T23:52:35.104841471,  26.678752,  87.916295,   3701, 15185,   6,   1,   0, 2024-05-19T23:52:35.104841471, 2024-05-19T23:52:35.104841471, 0.000000,  26.678752,  26.678752,  87.916295,  87.916295  
 1, 2024-05-19T23:52:36.463203430,  26.643816,  87.833146,   6775, 3727,   6,   1,   0, 2024-05-19T23:52:36.463203430, 2024-05-19T23:52:36.463203430, 0.000000,  26.643816,  26.643816,  87.833146,  87.833146  
 1, 2024-05-19T23:52:37.445109606,  26.809307,  87.761755,   5531, 18420,   6,   2,   0, 2024-05-19T23:52:37.445109606, 2024-05-19T23:52:37.702634573, 0.257525,  26.809307,  26.835876,  87.759353,  87.761755  
 1, 2024-05-19T23:52:37.601098776,  27.165091,  85.189807,   9367, 19147,   7,   1,   0, 2024-05-19T23:52:37.601098776, 2024-05-19T23:52:37.601098776, 0.000000,  27.165091,  27.165091,  85.189807,  85.189807  
 0, 2024-05-19T23:52:40.633485556,  27.167365,  85.065992, -11333,    0,   6,   0,   1, 2024-05-19T23:52:40.633485556, 2024-05-19T23:52:40.633485556, 0.000000,  27.167365,  27.167365,  85.065992,  85.065992  
 0, 2024-05-19T23:52:41.205243349,  27.188245,  83.570410,  16632,    0,  12,   1,   1, 2024-05-19T23:52:41.128265858, 2024-05-19T23:52:41.205243349, 0.076977,  27.188245,  27.223678,  83.562334,  83.570410  
 1, 2024-05-19T23:52:42.695624113,  26.505776,  87.915834,   4715, 13950,   6,   1,   0, 2024-05-19T23:52:42.695624113, 2024-05-19T23:52:42.695624113, 0.000000,  26.505776,  26.505776,  87.915834,  87.915834  
 0, 2024-05-19T23:52:43.293874025,  27.183188,  85.175341, -26748,    0,  12,   0,   2, 2024-05-19T23:52:43.293874025, 2024-05-19T23:52:43.426105499, 0.132231,  27.174276,  27.183188,  85.175341,  85.186268  
 0, 2024-05-19T23:52:44.079660892,  26.494320,  86.531136,  -5018,    0,   5,   0,   1, 2024-05-19T23:52:44.079660892, 2024-05-19T23:52:44.079660892, 0.000000,  26.494320,  26.494320,  86.531136,  86.531136  
 1, 2024-05-19T23:52:44.846494198,  27.161838,  85.313013,   4491, 16477,   5,   1,   0, 2024-05-19T23:52:44.846494198, 2024-05-19T23:52:44.846494198, 0.000000,  27.161838,  27.161838,  85.313013,  85.313013  
 1, 2024-05-19T23:52:45.116222143,  26.788289,  87.844526,  -5515, 12584,   6,   1,   0, 2024-05-19T23:52:45.116222143, 2024-05-19T23:52:45.116222143, 0.000000,  26.788289,  26.788289,  87.844526,  87.844526  
 1, 2024-05-19T23:52:45.690502405,  27.141720,  85.225957,   4450, 14401,   5,   1,   0, 2024-05-19T23:52:45.690502405, 2024-05-19T23:52:45.690502405, 0.000000,  27.141720,  27.141720,  85.225957,  85.225957  
 0, 2024-05-19T23:52:46.221007586,  26.625816,  88.020797, -12096,    0,   8,   0,   3, 2024-05-19T23:52:46.221007586, 2024-05-19T23:52:46.421035290, 0.200028,  26.625816,  26.629604,  88.020797,  88.021503  
 0, 2024-05-19T23:52:52.305149317,  27.142879,  85.139229, -18099,    0,  10,   0,   2, 2024-05-19T23:52:52.305149317, 2024-05-19T23:52:52.684621096, 0.379472,  27.142879,  27.144214,  85.139229,  85.141236  
 1, 2024-05-19T23:52:53.333664417,  26.749602,  87.761207,   7963, 17067,   6,   3,   0, 2024-05-19T23:52:53.076393127, 2024-05-19T23:52:53.369127274, 0.292734,  26.746261,  26.753145,  87.761207,  87.769094  
 1, 2024-05-19T23:52:53.766506910,  27.138291,  85.201123,  -5522, 19742,   6,   1,   0, 2024-05-19T23:52:53.766506910, 2024-05-19T23:52:53.766506910, 0.000000,  27.138291,  27.138291,  85.201123,  85.201123  
 0, 2024-05-19T23:52:55.440381289,  26.898338,  87.139643,  -5060,    0,   6,   0,   1, 2024-05-19T23:52:55.440381289, 2024-05-19T23:52:55.440381289, 0.000000,  26.898338,  26.898338,  87.139643,  87.139643  
 0, 2024-05-19T23:52:57.474471569,  27.156584,  85.184280,  -8611,    0,   7,   2,   2, 2024-05-19T23:52:57.474471569, 2024-05-19T23:52:57.947292805, 0.472821,  27.156584,  27.172181,  85.184280,  85.306614  
 1, 2024-05-19T23:52:58.501055002,  27.184990,  84.956466,   4689, 15389,   5,   1,   0, 2024-05-19T23:52:58.501055002, 2024-05-19T23:52:58.501055002, 0.000000,  27.184990,  27.184990,  84.956466,  84.956466  
 0, 2024-05-19T23:53:02.412190437,  26.963308,  86.173406, -18437,    0,  10,   0,   2, 2024-05-19T23:53:02.223859310, 2024-05-19T23:53:02.412190437, 0.188331,  26.963308,  26.965877,  86.172764,  86.173406  
 1, 2024-05-19T23:53:05.229296207,  27.243814,  85.144508,  11088, 14979,   6,   2,   0, 2024-05-19T23:53:05.195005178, 2024-05-19T23:53:05.229296207, 0.034291,  27.243814,  27.283987,  85.144508,  85.167340  
 1, 2024-05-19T23:53:05.213877916,  26.799012,  87.433857,   8710, 14389,   7,   2,   0, 2024-05-19T23:53:05.209636927, 2024-05-19T23:53:05.213877916, 0.004241,  26.799012,  26.862008,  87.433857,  87.441042  
 0, 2024-05-19T23:53:06.224419594,  27.150131,  85.025826, -21948,    0,  11,   0,   2, 2024-05-19T23:53:06.224419594, 2024-05-19T23:53:06.792696476, 0.568277,  27.133994,  27.150131,  85.025826,  85.037149  
 1, 2024-05-19T23:53:07.027248621,  26.634672,  88.030748,  10451, 13512,   6,   5,   0, 2024-05-19T23:53:07.025740862, 2024-05-19T23:53:07.246439219, 0.220698,  26.634672,  26.640327,  88.020988,  88.031945  
 1, 2024-05-19T23:53:07.227709770,  27.002023,  86.244707,   6357, 14144,   6,   1,   0, 2024-05-19T23:53:07.227709770, 2024-05-19T23:53:07.227709770, 0.000000,  27.002023,  27.002023,  86.244707,  86.244707  
 1, 2024-05-19T23:53:12.417008400,  27.179471,  85.119760, -12037, 5569,   6,   1,   0, 2024-05-19T23:53:12.417008400, 2024-05-19T23:53:12.417008400, 0.000000,  27.179471,  27.179471,  85.119760,  85.119760  
 0, 2024-05-19T23:53:12.629219294,  27.133882,  84.982265,  -9878,    0,   7,   0,   1, 2024-05-19T23:53:12.629219294, 2024-05-19T23:53:12.629219294, 0.000000,  27.133882,  27.133882,  84.982265,  84.982265  
 1, 2024-05-19T23:53:12.354833364,  26.829787,  87.985594,  11317, 14709,   6,   1,   0, 2024-05-19T23:53:12.354833364, 2024-05-19T23:53:12.354833364, 0.000000,  26.829787,  26.829787,  87.985594,  87.985594  
 0, 2024-05-19T23:53:14.280706167,  27.164966,  85.218228, -13033,    0,   7,   0,   1, 2024-05-19T23:53:14.280706167, 2024-05-19T23:53:14.280706167, 0.000000,  27.164966,  27.164966,  85.218228,  85.218228  
 0, 2024-05-19T23:53:15.518868208,  26.492917,  86.386250,   9612,    0,   8,   2,   1, 2024-05-19T23:53:15.518868208, 2024-05-19T23:53:16.009223461, 0.490355,  26.456829,  26.498907,  86.386250,  86.527971  
 0, 2024-05-19T23:53:17.584337711,  26.783979,  87.827397, -15749,    0,   8,   6,   1, 2024-05-19T23:53:17.161858559, 2024-05-19T23:53:17.932875872, 0.771017,  26.748298,  26.811783,  87.761187,  87.866375  
 0, 2024-05-19T23:53:17.148455858,  27.202163,  85.312292, -24299,    0,  11,   0,   5, 2024-05-19T23:53:16.917195082, 2024-05-19T23:53:17.433036327, 0.515841,  27.202050,  27.203701,  85.309721,  85.312292  
 1, 2024-05-19T23:53:18.948152304,  26.487984,  87.988388,   4282, 6591,   7,   1,   0, 2024-05-19T23:53:18.948152304, 2024-05-19T23:53:18.948152304, 0.000000,  26.487984,  26.487984,  87.988388,  87.988388  
 0, 2024-05-19T23:53:20.486479044,  27.030402,  86.298377, -11873,    0,   7,   0,   1, 2024-05-19T23:53:20.486479044, 2024-05-19T23:53:20.486479044, 0.000000,  27.030402,  27.030402,  86.298377,  86.298377  
 0, 2024-05-19T23:53:23.118110180,  27.096907,  85.219614, -14756,    0,  10,   1,   1, 2024-05-19T23:53:23.075591087, 2024-05-19T23:53:23.118110180, 0.042519,  27.096907,  27.128573,  85.144794,  85.219614  
 1, 2024-05-19T23:53:26.160304785,  26.502795,  86.358451,  -3822, 14284,   7,   1,   0, 2024-05-19T23:53:26.160304785, 2024-05-19T23:53:26.160304785, 0.000000,  26.502795,  26.502795,  86.358451,  86.358451  
 1, 2024-05-19T23:53:27.698248148,  27.126873,  85.144254,  10144, 16995,   6,   1,   0, 2024-05-19T23:53:27.698248148, 2024-05-19T23:53:27.698248148, 0.000000,  27.126873,  27.126873,  85.144254,  85.144254  
 1, 2024-05-19T23:53:28.930242300,  27.210557,  83.601904,   8500, 19048,   5,   1,   0, 2024-05-19T23:53:28.930242300, 2024-05-19T23:53:28.930242300, 0.000000,  27.210557,  27.210557,  83.601904,  83.601904  
 1, 2024-05-19T23:53:28.219661236,  26.734781,  87.709911,   4963, 15666,   6,   1,   0, 2024-05-19T23:53:28.219661236, 2024-05-19T23:53:28.219661236, 0.000000,  26.734781,  26.734781,  87.709911,  87.709911  
 1, 2024-05-19T23:53:33.692542791,  26.859059,  87.983919,   4517, 12898,   6,   1,   0, 2024-05-19T23:53:33.692542791, 2024-05-19T23:53:33.692542791, 0.000000,  26.859059,  26.859059,  87.983919,  87.983919  
 1, 2024-05-19T23:53:36.631801367,  27.053665,  85.269812,  -6046, 17290,   6,   1,   0, 2024-05-19T23:53:36.631801367, 2024-05-19T23:53:36.631801367, 0.000000,  27.053665,  27.053665,  85.269812,  85.269812  
 0, 2024-05-19T23:53:36.762564659,  27.131505,  83.513707, -13215,    0,   8,   0,   1, 2024-05-19T23:53:36.762564659, 2024-05-19T23:53:36.762564659, 0.000000,  27.131505,  27.131505,  83.513707,  83.513707  
 1, 2024-05-19T23:53:37.992797852,  27.191472,  85.247460,   7340, 19411,   5,   1,   0, 2024-05-19T23:53:37.992797852, 2024-05-19T23:53:37.992797852, 0.000000,  27.191472,  27.191472,  85.247460,  85.247460  
 1, 2024-05-19T23:53:38.213521242,  26.397132,  86.547352,   3769, 4074,   6,   1,   0, 2024-05-19T23:53:38.213521242, 2024-05-19T23:53:38.213521242, 0.000000,  26.397132,  26.397132,  86.547352,  86.547352  
 1, 2024-05-19T23:53:38.660944462,  26.820225,  87.999511,  -5956, 16978,   6,   2,   0, 2024-05-19T23:53:38.660944462, 2024-05-19T23:53:39.035233259, 0.374289,  26.814587,  26.820225,  87.999487,  87.999511  
 1, 2024-05-19T23:53:39.594254017,  27.122208,  85.053466,   6980, 18376,   6,   1,   0, 2024-05-19T23:53:39.594254017, 2024-05-19T23:53:39.594254017, 0.000000,  27.122208,  27.122208,  85.053466,  85.053466  
 1, 2024-05-19T23:53:41.169450998,  26.492320,  86.368144,   4594, 10691,   5,   1,   0, 2024-05-19T23:53:41.169450998, 2024-05-19T23:53:41.169450998, 0.000000,  26.492320,  26.492320,  86.368144,  86.368144  
 1, 2024-05-19T23:53:42.789820433,  26.807419,  87.817824,   3663, 15580,   5,   2,   0, 2024-05-19T23:53:42.690087795, 2024-05-19T23:53:42.789820433, 0.099733,  26.807419,  26.826592,  87.817824,  87.821812  
 1, 2024-05-19T23:53:48.822911024,  27.138986,  85.026075,   8568, 13329,   5,   1,   0, 2024-05-19T23:53:48.822911024, 2024-05-19T23:53:48.822911024, 0.000000,  27.138986,  27.138986,  85.026075,  85.026075  
 1, 2024-05-19T23:53:49.206236124,  26.791548,  87.828719,  -3311, 17291,   5,   1,   0, 2024-05-19T23:53:49.206236124, 2024-05-19T23:53:49.206236124, 0.000000,  26.791548,  26.791548,  87.828719,  87.828719  
 0, 2024-05-19T23:53:50.963332176,  26.452637,  88.047094,  -9761,    0,   9,   0,   1, 2024-05-19T23:53:50.963332176, 2024-05-19T23:53:50.963332176, 0.000000,  26.452637,  26.452637,  88.047094,  88.047094  
 1, 2024-05-19T23:53:50.567915440,  27.169016,  85.147766,  -7306, 19809,   7,   1,   0, 2024-05-19T23:53:50.567915440, 2024-05-19T23:53:50.567915440, 0.000000,  27.169016,  27.169016,  85.147766,  85.147766  
 1, 2024-05-19T23:53:52.720496416,  27.164480,  85.008112,  -5909, 14619,   6,   1,   0, 2024-05-19T23:53:52.720496416, 2024-05-19T23:53:52.720496416, 0.000000,  27.164480,  27.164480,  85.008112,  85.008112  
 1, 2024-05-19T23:53:54.378264904,  26.905975,  86.968020,   7679, 18342,   6,   1,   0, 2024-05-19T23:53:54.378264904, 2024-05-19T23:53:54.378264904, 0.000000,  26.905975,  26.905975,  86.968020,  86.968020  
 1, 2024-05-19T23:53:57.272060871,  26.801664,  87.877242,   2007, 4988,   5,   1,   0, 2024-05-19T23:53:57.272060871, 2024-05-19T23:53:57.272060871, 0.000000,  26.801664,  26.801664,  87.877242,  87.877242  
 1, 2024-05-19T23:53:59.393274784,  27.181456,  85.001012, -10158, 10822,   7,   1,   0, 2024-05-19T23:53:59.393274784, 2024-05-19T23:53:59.393274784, 0.000000,  27.181456,  27.181456,  85.001012,  85.001012  
 1, 2024-05-19T23:53:59.374414921,  27.193209,  85.166513,  11881, 8936,   7,   1,   0, 2024-05-19T23:53:59.374414921, 2024-05-19T23:53:59.374414921, 0.000000,  27.193209,  27.193209,  85.166513,  85.166513  
 1, 2024-05-19T23:53:59.215965033,  27.098588,  85.043578,  -6422, 16961,   5,   1,   0, 2024-05-19T23:53:59.215965033, 2024-05-19T23:53:59.215965033, 0.000000,  27.098588,  27.098588,  85.043578,  85.043578  
 0, 2024-05-19T23:53:59.471401930,  27.017471,  86.015806, -23538,    0,  11,   1,   1, 2024-05-19T23:53:59.471401930, 2024-05-19T23:54:00.136116266, 0.664714,  27.003140,  27.017471,  86.015806,  86.104754  
 0, 2024-05-19T23:54:00.861246824,  27.154142,  85.051880, -17373,    0,   9,   0,   2, 2024-05-19T23:54:00.861246824, 2024-05-19T23:54:00.993395329, 0.132149,  27.154142,  27.154547,  85.051880,  85.052239  
 0, 2024-05-19T23:54:02.740012169,  27.189459,  85.186084,  -8357,    0,   7,   1,   1, 2024-05-19T23:54:02.740012169, 2024-05-19T23:54:03.320719004, 0.580707,  27.189459,  27.227135,  85.110156,  85.186084  
 1, 2024-05-19T23:54:02.836032867,  26.450465,  88.073981,  -6857, 10945,   8,   1,   0, 2024-05-19T23:54:02.836032867, 2024-05-19T23:54:02.836032867, 0.000000,  26.450465,  26.450465,  88.073981,  88.073981  
 1, 2024-05-19T23:54:05.821148157,  27.041785,  85.275300,  -6131, 15817,   7,   1,   0, 2024-05-19T23:54:05.821148157, 2024-05-19T23:54:05.821148157, 0.000000,  27.041785,  27.041785,  85.275300,  85.275300  
 0, 2024-05-19T23:54:06.969025612,  26.859948,  88.067523, -13021,    0,   9,   0,   2, 2024-05-19T23:54:06.908331871, 2024-05-19T23:54:06.969025612, 0.060694,  26.834045,  26.859948,  88.067443,  88.067523  
 0, 2024-05-19T23:54:06.983070612,  27.161057,  85.146041, -25575,    0,  11,   0,   4, 2024-05-19T23:54:06.745362759, 2024-05-19T23:54:07.102187634, 0.356825,  27.158507,  27.165737,  85.145890,  85.146184  
 1, 2024-05-19T23:54:06.978062630,  26.498593,  86.387865,   5462, 12839,   5,   1,   0, 2024-05-19T23:54:06.978062630, 2024-05-19T23:54:06.978062630, 0.000000,  26.498593,  26.498593,  86.387865,  86.387865  
 1, 2024-05-19T23:54:07.012907982,  26.838613,  87.747966,  -6265, 16481,   6,   1,   0, 2024-05-19T23:54:07.012907982, 2024-05-19T23:54:07.012907982, 0.000000,  26.838613,  26.838613,  87.747966,  87.747966  
 0, 2024-05-19T23:54:09.109992027,  27.164879,  85.225879, -17565,    0,   9,   1,   2, 2024-05-19T23:54:09.070545435, 2024-05-19T23:54:09.329274654, 0.258729,  27.156150,  27.173998,  85.171476,  85.225879  
 0, 2024-05-19T23:54:11.590015411,  27.156376,  85.000931, -16729,    0,  10,   0,   1, 2024-05-19T23:54:11.590015411, 2024-05-19T23:54:11.590015411, 0.000000,  27.156376,  27.156376,  85.000931,  85.000931  
 1, 2024-05-19T23:54:11.968747377,  26.926331,  86.988287,   4319, 15199,   6,   1,   0, 2024-05-19T23:54:11.968747377, 2024-05-19T23:54:11.968747377, 0.000000,  26.926331,  26.926331,  86.988287,  86.988287  
 0, 2024-05-19T23:54:12.191981077,  26.719899,  87.901724,  -4970,    0,   7,   0,   1, 2024-05-19T23:54:12.191981077, 2024-05-19T23:54:12.191981077, 0.000000,  26.719899,  26.719899,  87.901724,  87.901724  
 0, 2024-05-19T23:54:13.737728596,  27.116118,  84.972672, -10344,    0,   7,   0,   3, 2024-05-19T23:54:13.712379217, 2024-05-19T23:54:13.758352757, 0.045974,  27.093748,  27.116118,  84.972672,  84.991780  
 1, 2024-05-19T23:54:13.002531290,  26.576506,  88.106015,   2529, 11109,   5,   1,   0, 2024-05-19T23:54:13.002531290, 2024-05-19T23:54:13.002531290, 0.000000,  26.576506,  26.576506,  88.106015,  88.106015  
 1, 2024-05-19T23:54:19.182970524,  27.062866,  85.106472,  -5313, 11545,   5,   1,   0, 2024-05-19T23:54:19.182970524, 2024-05-19T23:54:19.182970524, 0.000000,  27.062866,  27.062866,  85.106472,  85.106472  
 1, 2024-05-19T23:54:19.964909077,  27.122808,  85.158219,  -4928, 8919,   5,   1,   0, 2024-05-19T23:54:19.964909077, 2024-05-19T23:54:19.964909077, 0.000000,  27.122808,  27.122808,  85.158219,  85.158219  
 1, 2024-05-19T23:54:19.516169310,  26.621574,  88.039116,  -6404, 15256,   7,   2,   0, 2024-05-19T23:54:19.516169310, 2024-05-19T23:54:19.585963011, 0.069794,  26.621574,  26.656394,  88.010274,  88.039116  
 1, 2024-05-19T23:54:20.413800716,  26.798212,  87.862084,   4994, 13976,   7,   1,   0, 2024-05-19T23:54:20.413800716, 2024-05-19T23:54:20.413800716, 0.000000,  26.798212,  26.798212,  87.862084,  87.862084  
 1, 2024-05-19T23:54:20.365123749,  27.207526,  88.113974,   4560, 9223,   6,   1,   0, 2024-05-19T23:54:20.365123749, 2024-05-19T23:54:20.365123749, 0.000000,  27.207526,  27.207526,  88.113974,  88.113974  
 1, 2024-05-19T23:54:21.854796410,  27.167172,  85.235502,   8780, 19695,   5,   2,   0, 2024-05-19T23:54:21.486668587, 2024-05-19T23:54:21.854796410, 0.368128,  27.167172,  27.208164,  85.174496,  85.235502  
 1, 2024-05-19T23:54:21.176775217,  26.841709,  88.056129,   4875, 14757,   6,   2,   0, 2024-05-19T23:54:20.948272228, 2024-05-19T23:54:21.176775217, 0.228503,  26.841709,  26.870766,  88.056129,  88.057298  
 1, 2024-05-19T23:54:22.914971590,  27.184369,  85.183610,  -9232, 17276,   7,   1,   0, 2024-05-19T23:54:22.914971590, 2024-05-19T23:54:22.914971590, 0.000000,  27.184369,  27.184369,  85.183610,  85.183610  
 0, 2024-05-19T23:54:25.169066906,  27.161717,  85.149605, -19488,    0,   8,   0,   5, 2024-05-19T23:54:24.159679890, 2024-05-19T23:54:25.460466862, 1.300787,  27.134890,  27.162036,  85.120211,  85.193984  
 1, 2024-05-19T23:54:25.188917398,  26.736251,  87.924844,  -3132, 4409,   6,   1,   0, 2024-05-19T23:54:25.188917398, 2024-05-19T23:54:25.188917398, 0.000000,  26.736251,  26.736251,  87.924844,  87.924844  
 1, 2024-05-19T23:54:27.285943508,  26.487181,  86.386925,   7828, 4096,   8,   1,   0, 2024-05-19T23:54:27.285943508, 2024-05-19T23:54:27.285943508, 0.000000,  26.487181,  26.487181,  86.386925,  86.386925  
 1, 2024-05-19T23:54:29.097246408,  27.142454,  85.012327,  -8207, 11203,   6,   1,   0, 2024-05-19T23:54:29.097246408, 2024-05-19T23:54:29.097246408, 0.000000,  27.142454,  27.142454,  85.012327,  85.012327  
 1, 2024-05-19T23:54:29.336731434,  26.468639,  86.451365,  -3412, 12180,   5,   1,   0, 2024-05-19T23:54:29.336731434, 2024-05-19T23:54:29.336731434, 0.000000,  26.468639,  26.468639,  86.451365,  86.451365  
 0, 2024-05-19T23:54:37.457189560,  26.802697,  87.776286, -14512,    0,   7,   3,   3, 2024-05-19T23:54:37.265229225, 2024-05-19T23:54:38.105953455, 0.840724,  26.781388,  26.853939,  87.770648,  87.833298  
 1, 2024-05-19T23:54:39.553879261,  26.514226,  86.574030,   6409, 10279,   6,   2,   0, 2024-05-19T23:54:39.244168043, 2024-05-19T23:54:39.553879261, 0.309711,  26.471750,  26.514226,  86.539856,  86.574030  
 1, 2024-05-19T23:54:40.216046333,  26.616237,  87.875680,   3308, 13906,   5,   1,   0, 2024-05-19T23:54:40.216046333, 2024-05-19T23:54:40.216046333, 0.000000,  26.616237,  26.616237,  87.875680,  87.875680  
 1, 2024-05-19T23:54:41.786916494,  27.166088,  85.177328, -10408, 15566,   8,   2,   0, 2024-05-19T23:54:41.640292168, 2024-05-19T23:54:41.786916494, 0.146624,  27.113969,  27.166088,  85.168295,  85.177328  
 1, 2024-05-19T23:54:42.773099184,  27.117298,  85.018160,   8200, 14456,   5,   1,   0, 2024-05-19T23:54:42.773099184, 2024-05-19T23:54:42.773099184, 0.000000,  27.117298,  27.117298,  85.018160,  85.018160  
 0, 2024-05-19T23:54:45.379255295,  27.178011,  85.140724, -11229,    0,   6,   0,   2, 2024-05-19T23:54:45.379255295, 2024-05-19T23:54:45.543807507, 0.164552,  27.174389,  27.178011,  85.140724,  85.143504  
 1, 2024-05-19T23:54:46.683774948,  26.826821,  87.740136,   2091, 18734,   5,   1,   0, 2024-05-19T23:54:46.683774948, 2024-05-19T23:54:46.683774948, 0.000000,  26.826821,  26.826821,  87.740136,  87.740136  
 0, 2024-05-19T23:54:51.063131094,  27.174063,  85.203023, -12932,    0,   9,   0,   2, 2024-05-19T23:54:51.063131094, 2024-05-19T23:54:51.144510031, 0.081379,  27.174063,  27.174443,  85.203023,  85.203958  
 1, 2024-05-19T23:54:52.141374111,  27.138314,  85.171181,  -7469, 13098,   5,   1,   0, 2024-05-19T23:54:52.141374111, 2024-05-19T23:54:52.141374111, 0.000000,  27.138314,  27.138314,  85.171181,  85.171181  
 1, 2024-05-19T23:54:53.718284607,  26.625271,  88.013055,  -7698, 5852,   7,   4,   0, 2024-05-19T23:54:53.497825623, 2024-05-19T23:54:53.859831572, 0.362006,  26.625271,  26.700626,  87.985667,  88.013811  
 1, 2024-05-19T23:54:54.946540356,  26.480954,  86.386865,   4156, 3088,   6,   1,   0, 2024-05-19T23:54:54.946540356, 2024-05-19T23:54:54.946540356, 0.000000,  26.480954,  26.480954,  86.386865,  86.386865  
 1, 2024-05-19T23:54:55.237929344,  27.152166,  85.133903,   7916, 14151,   5,   2,   0, 2024-05-19T23:54:55.237929344, 2024-05-19T23:54:55.241878986, 0.003950,  27.149531,  27.152166,  85.126479,  85.133903  
 0, 2024-05-19T23:54:57.009600878,  26.783504,  87.843382,  -8372,    0,   9,   0,   1, 2024-05-19T23:54:57.009600878, 2024-05-19T23:54:57.009600878, 0.000000,  26.783504,  26.783504,  87.843382,  87.843382  
 0, 2024-05-19T23:55:00.107899427,  26.564512,  88.105625,  -9754,    0,   8,   1,   1, 2024-05-19T23:55:00.107899427, 2024-05-19T23:55:00.109236240, 0.001337,  26.552962,  26.564512,  88.088903,  88.105625  
 1, 2024-05-19T23:55:00.629110336,  27.120525,  85.238976,   8441, 15222,   6,   3,   0, 2024-05-19T23:55:00.523591518, 2024-05-19T23:55:01.315134287, 0.791543,  27.116283,  27.168095,  85.217474,  85.238976  
 0, 2024-05-19T23:55:02.343362331,  26.770056,  87.905259,  -9870,    0,   6,   2,   4, 2024-05-19T23:55:02.272403717, 2024-05-19T23:55:02.489309549, 0.216906,  26.692941,  26.770056,  87.869148,  87.906939  
 1, 2024-05-19T23:55:02.727497101,  27.215468,  83.559075,  10152, 9922,   6,   1,   0, 2024-05-19T23:55:02.727497101, 2024-05-19T23:55:02.727497101, 0.000000,  27.215468,  27.215468,  83.559075,  83.559075  
 1, 2024-05-19T23:55:03.260665655,  26.926645,  87.149265,  -9528, 11048,   9,   1,   0, 2024-05-19T23:55:03.260665655, 2024-05-19T23:55:03.260665655, 0.000000,  26.926645,  26.926645,  87.149265,  87.149265  
 0, 2024-05-19T23:55:04.443210602,  26.368134,  87.898110,  35941,    0,  13,   5,   8, 2024-05-19T23:55:04.443210602, 2024-05-19T23:55:06.858261347, 2.415051,  26.343166,  26.452596,  87.810450,  87.901605  
 1, 2024-05-19T23:55:05.236996174,  26.950603,  87.104986,   3119, 7654,   5,   1,   0, 2024-05-19T23:55:05.236996174, 2024-05-19T23:55:05.236996174, 0.000000,  26.950603,  26.950603,  87.104986,  87.104986  
 1, 2024-05-19T23:55:10.310376644,  26.431785,  86.431211,  -2553, 5222,   7,   1,   0, 2024-05-19T23:55:10.310376644, 2024-05-19T23:55:10.310376644, 0.000000,  26.431785,  26.431785,  86.431211,  86.431211  
 0, 2024-05-19T23:55:10.474712133,  27.151875,  85.010868, -31888,    0,  12,   0,   2, 2024-05-19T23:55:10.331311464, 2024-05-19T23:55:10.474712133, 0.143401,  27.148073,  27.151875,  85.010868,  85.019152  
 1, 2024-05-19T23:55:12.535801411,  26.611912,  88.041320,   2967, 7925,   5,   1,   0, 2024-05-19T23:55:12.535801411, 2024-05-19T23:55:12.535801411, 0.000000,  26.611912,  26.611912,  88.041320,  88.041320  
 1, 2024-05-19T23:55:12.409069538,  26.475401,  86.479952,  -6996, 15181,   6,   1,   0, 2024-05-19T23:55:12.409069538, 2024-05-19T23:55:12.409069538, 0.000000,  26.475401,  26.475401,  86.479952,  86.479952  
 1, 2024-05-19T23:55:13.389218092,  26.742551,  87.908615,   3774, 15735,   6,   6,   0, 2024-05-19T23:55:13.127380133, 2024-05-19T23:55:13.389218092, 0.261838,  26.740936,  26.764184,  87.906159,  87.926407  
